"verticale","verticale","prise en charge verticale, à l'applomb de la canalisation"
"horizontale","horizontale","prise en charge horizontale, la vanne est sur le flanc de la conduite"
"independante","indépendante","sans prise en charge intégrée, la vanne est déportée de la conduite "
