"debit","débit","volume traversant une surface par unité de temps, exprimé en m³/s"
"pression","pression"," force exercée par un fluide sur une surface en bar"
"niveau","niveau","position sur une échelle de mesure en m"
"vitesse","vitesse","distance parcourue par une masse de fluide par unité de temps en m/s"
